Alter;Beruf;Familienstand;Ausbildung;Ausgefallen;Kontostand;Eigentum;Darlehen;Dauer;Label
40;Angestellter;ledig;Allgemeine Hochschulreife;0;322;1;0;201;0
31;unbekannt;verheiratet;Hochschulabschluss;0;357;1;0;201;0
28;Techniker;ledig;Hochschulabschluss;0;372;1;1;201;0
39;Angestellter;geschieden;Hochschulabschluss;0;382;0;0;201;0
39;Techniker;verheiratet;Hochschulabschluss;0;386;0;0;201;0
23;Student;ledig;Allgemeine Hochschulreife;0;431;0;0;201;1
25;unbekannt;ledig;Hochschulabschluss;0;528;0;0;201;1
58;Angestellter;verheiratet;Allgemeine Hochschulreife;0;602;1;0;201;0
46;Angestellter;verheiratet;Allgemeine Hochschulreife;0;624;1;0;201;0
42;Freiberufler;verheiratet;Allgemeine Hochschulreife;0;718;1;0;201;0
57;unbekannt;verheiratet;Mittlere Reife;0;772;1;0;201;0
33;Techniker;ledig;Allgemeine Hochschulreife;0;781;1;0;201;0
28;unbekannt;ledig;Hochschulabschluss;0;890;1;0;201;1
39;Techniker;ledig;Allgemeine Hochschulreife;0;1048;1;1;201;0
63;Rentner;verheiratet;Mittlere Reife;0;1084;0;0;201;0
27;Arbeitslos;ledig;Mittlere Reife;0;1088;0;0;201;0
33;Hausgehilfin;ledig;Hochschulabschluss;0;1107;1;0;201;1
29;unbekannt;ledig;Hochschulabschluss;0;1431;0;0;201;0
45;Beamter;verheiratet;Allgemeine Hochschulreife;0;1435;1;0;201;0
37;Freiberufler;verheiratet;Mittlere Reife;0;1529;1;0;201;0
44;Angestellter;ledig;Mittlere Reife;0;1593;1;0;201;0
44;unbekannt;verheiratet;Hochschulabschluss;0;1791;0;0;201;1
64;Freiberufler;verheiratet;Hochschulabschluss;0;2331;0;0;201;1
52;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;2904;1;0;201;0
28;Selbständig;ledig;Hochschulabschluss;0;3290;0;0;201;1
33;unbekannt;ledig;Hochschulabschluss;0;3821;0;0;201;0
38;Beamter;ledig;Hochschulabschluss;0;3954;1;0;201;0
50;unbekannt;verheiratet;unbekannt;0;5043;1;1;201;0
38;Angestellter;ledig;unbekannt;0;5338;0;0;201;0
33;unbekannt;ledig;Hochschulabschluss;0;5437;0;0;201;1
36;Angestellter;verheiratet;Allgemeine Hochschulreife;0;6699;1;0;201;0
55;Beamter;verheiratet;Allgemeine Hochschulreife;0;8304;0;0;201;1
55;Arbeitslos;verheiratet;Mittlere Reife;0;8585;0;0;201;0
46;Techniker;verheiratet;Allgemeine Hochschulreife;0;9299;0;0;201;0
49;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;13818;0;0;201;0
27;Angestellter;ledig;Allgemeine Hochschulreife;1;-717;1;1;202;0
38;Freiberufler;verheiratet;Allgemeine Hochschulreife;0;0;1;0;202;0
28;unbekannt;verheiratet;Hochschulabschluss;0;12;1;0;202;1
33;Beamter;verheiratet;Hochschulabschluss;0;21;0;1;202;0
41;Beamter;verheiratet;Allgemeine Hochschulreife;0;80;0;0;202;0
32;Servicekraft;ledig;Allgemeine Hochschulreife;0;124;1;0;202;0
44;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;133;0;0;202;0
25;Techniker;ledig;Allgemeine Hochschulreife;0;139;0;1;202;1
35;Techniker;ledig;Hochschulabschluss;0;144;1;1;202;0
33;Servicekraft;ledig;Allgemeine Hochschulreife;0;152;1;0;202;1
37;Beamter;geschieden;Allgemeine Hochschulreife;0;295;1;1;202;0
46;Techniker;verheiratet;unbekannt;0;304;0;0;202;0
26;Student;ledig;Allgemeine Hochschulreife;0;352;0;0;202;0
35;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;372;1;0;202;0
31;Student;ledig;unbekannt;0;376;0;0;202;0
34;unbekannt;verheiratet;Hochschulabschluss;0;395;1;0;202;0
36;unbekannt;geschieden;Hochschulabschluss;0;425;1;1;202;0
29;Angestellter;verheiratet;Mittlere Reife;0;459;1;1;202;0
37;unbekannt;verheiratet;Hochschulabschluss;0;489;1;0;202;0
32;Angestellter;ledig;Allgemeine Hochschulreife;0;541;1;0;202;0
40;unbekannt;verheiratet;Hochschulabschluss;0;640;1;0;202;0
57;Rentner;geschieden;Mittlere Reife;0;720;0;0;202;0
40;unbekannt;geschieden;Hochschulabschluss;0;858;0;0;202;1
30;unbekannt;verheiratet;Hochschulabschluss;0;877;0;0;202;0
31;Techniker;ledig;Hochschulabschluss;0;1081;0;0;202;1
34;Selbständig;ledig;Hochschulabschluss;0;1272;1;0;202;0
33;Techniker;verheiratet;Hochschulabschluss;0;1699;0;0;202;1
30;Angestellter;ledig;Mittlere Reife;0;1803;1;0;202;0
43;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;1943;1;0;202;0
29;Beamter;ledig;Allgemeine Hochschulreife;0;1992;0;0;202;0
64;Rentner;verheiratet;Allgemeine Hochschulreife;0;2031;0;0;202;0
29;Servicekraft;ledig;Allgemeine Hochschulreife;0;2800;0;0;202;0
35;Beamter;ledig;Allgemeine Hochschulreife;0;3636;0;0;202;0
46;Angestellter;verheiratet;Allgemeine Hochschulreife;0;3999;0;0;202;0
32;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;8043;1;0;202;0
33;Techniker;ledig;Hochschulabschluss;0;8047;1;0;202;0
43;unbekannt;verheiratet;Mittlere Reife;0;8167;1;0;202;0
46;unbekannt;geschieden;Hochschulabschluss;0;10469;1;0;202;1
33;Techniker;ledig;unbekannt;0;10600;0;0;202;0
56;Freiberufler;verheiratet;Hochschulabschluss;0;16125;0;0;202;1
50;Angestellter;geschieden;Allgemeine Hochschulreife;0;-441;1;0;203;0
24;Angestellter;verheiratet;Mittlere Reife;0;-247;1;0;203;0
47;unbekannt;geschieden;Hochschulabschluss;0;0;1;1;203;0
35;Angestellter;verheiratet;Allgemeine Hochschulreife;0;0;1;0;203;0
36;Freiberufler;verheiratet;Allgemeine Hochschulreife;1;1;1;0;203;0
33;Beamter;verheiratet;Allgemeine Hochschulreife;0;7;1;0;203;0
43;Servicekraft;ledig;Allgemeine Hochschulreife;0;21;0;0;203;0
32;Beamter;verheiratet;Allgemeine Hochschulreife;0;51;1;1;203;1
20;Student;ledig;Allgemeine Hochschulreife;0;53;0;0;203;0
34;Beamter;verheiratet;Hochschulabschluss;0;79;1;0;203;1
56;Techniker;verheiratet;Allgemeine Hochschulreife;0;147;0;0;203;0
30;Angestellter;ledig;Allgemeine Hochschulreife;0;180;0;0;203;0
35;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;195;1;0;203;0
35;Angestellter;verheiratet;Allgemeine Hochschulreife;0;199;1;0;203;0
32;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;262;0;0;203;0
34;Selbständig;verheiratet;Hochschulabschluss;0;263;0;0;203;0
45;Angestellter;verheiratet;Mittlere Reife;0;300;1;0;203;0
27;Servicekraft;ledig;Allgemeine Hochschulreife;0;302;0;0;203;1
28;Student;ledig;Hochschulabschluss;0;385;1;0;203;0
50;Hausgehilfin;verheiratet;Allgemeine Hochschulreife;0;388;0;0;203;1
51;unbekannt;verheiratet;Hochschulabschluss;0;409;1;0;203;0
44;Techniker;ledig;Allgemeine Hochschulreife;0;451;0;0;203;0
42;Beamter;geschieden;Allgemeine Hochschulreife;0;490;1;0;203;0
29;Beamter;geschieden;Allgemeine Hochschulreife;0;504;1;0;203;0
49;Techniker;verheiratet;Hochschulabschluss;0;523;1;0;203;0
33;unbekannt;verheiratet;Hochschulabschluss;0;643;0;0;203;0
42;Angestellter;verheiratet;Allgemeine Hochschulreife;0;681;1;0;203;0
66;Rentner;verheiratet;Mittlere Reife;0;747;0;0;203;0
28;Arbeitslos;ledig;Mittlere Reife;0;1374;0;0;203;1
31;unbekannt;verheiratet;Hochschulabschluss;0;1384;1;0;203;0
42;Angestellter;geschieden;Allgemeine Hochschulreife;0;1491;1;0;203;0
59;Beamter;verheiratet;Allgemeine Hochschulreife;0;3735;0;0;203;1
35;Selbständig;ledig;Hochschulabschluss;0;4213;0;0;203;0
31;unbekannt;verheiratet;Hochschulabschluss;0;4328;0;0;203;1
28;unbekannt;ledig;Hochschulabschluss;0;6551;0;0;203;1
40;unbekannt;verheiratet;Hochschulabschluss;0;8963;0;0;203;0
32;unbekannt;ledig;Hochschulabschluss;0;12607;0;0;203;0
32;Freiberufler;ledig;Mittlere Reife;1;-849;1;1;204;0
42;Angestellter;ledig;Mittlere Reife;0;-95;1;0;204;0
29;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;0;1;1;204;0
36;Selbständig;ledig;Hochschulabschluss;0;0;1;0;204;0
26;Beamter;ledig;Allgemeine Hochschulreife;0;0;1;0;204;0
48;unbekannt;verheiratet;Hochschulabschluss;0;0;0;1;204;1
35;Techniker;verheiratet;Allgemeine Hochschulreife;0;6;1;0;204;0
30;unbekannt;ledig;Hochschulabschluss;0;13;1;0;204;0
52;Angestellter;verheiratet;Allgemeine Hochschulreife;0;33;0;1;204;0
39;Techniker;ledig;Hochschulabschluss;0;54;1;0;204;0
28;Techniker;ledig;Allgemeine Hochschulreife;0;113;0;0;204;1
29;unbekannt;ledig;Hochschulabschluss;0;176;0;0;204;0
27;unbekannt;ledig;Hochschulabschluss;0;205;0;0;204;0
40;Beamter;ledig;Allgemeine Hochschulreife;0;208;1;1;204;0
29;Angestellter;verheiratet;Allgemeine Hochschulreife;0;247;0;1;204;0
37;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;345;1;1;204;0
45;Angestellter;verheiratet;Mittlere Reife;0;353;1;0;204;0
39;Beamter;geschieden;Allgemeine Hochschulreife;0;442;1;0;204;0
34;Techniker;ledig;Allgemeine Hochschulreife;0;486;1;0;204;0
33;Beamter;ledig;Allgemeine Hochschulreife;0;555;1;0;204;1
36;Beamter;geschieden;Allgemeine Hochschulreife;0;592;0;0;204;1
45;Angestellter;verheiratet;Allgemeine Hochschulreife;0;603;0;0;204;0
47;Freiberufler;verheiratet;unbekannt;0;676;1;1;204;0
44;Selbständig;verheiratet;Allgemeine Hochschulreife;0;706;0;0;204;1
37;unbekannt;verheiratet;Hochschulabschluss;0;767;0;1;204;0
40;Beamter;ledig;Mittlere Reife;0;846;1;0;204;0
28;unbekannt;verheiratet;Hochschulabschluss;0;893;0;0;204;0
33;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;968;1;0;204;0
39;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;1005;1;1;204;0
28;Angestellter;ledig;Allgemeine Hochschulreife;0;1011;1;0;204;0
35;unbekannt;ledig;Hochschulabschluss;0;1045;1;0;204;0
44;unbekannt;ledig;Hochschulabschluss;0;1090;0;0;204;1
39;Beamter;verheiratet;Hochschulabschluss;0;1108;0;0;204;1
47;unbekannt;verheiratet;Hochschulabschluss;0;1147;0;0;204;0
30;Techniker;ledig;Allgemeine Hochschulreife;0;1165;0;0;204;1
28;Angestellter;ledig;Mittlere Reife;0;1518;1;0;204;0
32;Beamter;ledig;Allgemeine Hochschulreife;0;1649;0;0;204;0
38;Techniker;verheiratet;Allgemeine Hochschulreife;0;2264;1;0;204;0
29;Student;ledig;Hochschulabschluss;0;3054;0;0;204;0
41;unbekannt;ledig;Hochschulabschluss;0;3371;1;1;204;0
30;Student;ledig;unbekannt;0;4468;0;0;204;1
26;Angestellter;ledig;Allgemeine Hochschulreife;0;7475;1;0;204;0
33;Selbständig;ledig;Hochschulabschluss;0;9670;0;0;204;0
36;Techniker;verheiratet;Allgemeine Hochschulreife;0;-531;0;0;205;0
43;Angestellter;verheiratet;Mittlere Reife;0;-404;1;1;205;0
27;Beamter;verheiratet;Allgemeine Hochschulreife;0;-401;1;1;205;0
27;unbekannt;ledig;Hochschulabschluss;0;-69;1;0;205;1
45;Hausgehilfin;verheiratet;Mittlere Reife;0;106;0;0;205;0
38;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;129;1;0;205;0
24;Student;ledig;Allgemeine Hochschulreife;0;154;0;0;205;0
59;Servicekraft;verheiratet;Mittlere Reife;0;196;1;0;205;0
32;Beamter;ledig;Allgemeine Hochschulreife;0;197;0;0;205;0
28;Selbständig;ledig;Allgemeine Hochschulreife;0;242;1;0;205;0
19;Student;ledig;Allgemeine Hochschulreife;0;302;0;0;205;1
40;Selbständig;verheiratet;Allgemeine Hochschulreife;0;311;1;0;205;0
33;unbekannt;verheiratet;Allgemeine Hochschulreife;0;350;1;0;205;0
28;Techniker;ledig;Hochschulabschluss;0;387;1;0;205;1
32;Techniker;verheiratet;Hochschulabschluss;0;396;1;0;205;0
27;unbekannt;ledig;Hochschulabschluss;0;446;0;0;205;0
33;Techniker;verheiratet;Allgemeine Hochschulreife;0;484;1;0;205;1
23;Servicekraft;ledig;Allgemeine Hochschulreife;0;488;0;0;205;1
29;Servicekraft;verheiratet;Mittlere Reife;0;549;1;0;205;0
50;Beamter;geschieden;Allgemeine Hochschulreife;0;797;1;0;205;0
30;Beamter;verheiratet;Allgemeine Hochschulreife;0;1165;0;0;205;0
39;Freiberufler;verheiratet;Allgemeine Hochschulreife;0;1171;0;1;205;0
26;Selbständig;ledig;Allgemeine Hochschulreife;0;1242;1;0;205;0
37;unbekannt;verheiratet;Hochschulabschluss;0;1780;1;0;205;0
49;unbekannt;verheiratet;Hochschulabschluss;0;1808;1;0;205;1
35;unbekannt;verheiratet;Hochschulabschluss;0;2461;0;0;205;0
40;Angestellter;verheiratet;Mittlere Reife;0;2502;1;0;205;0
63;Rentner;verheiratet;Allgemeine Hochschulreife;0;2716;0;0;205;0
27;Techniker;verheiratet;Allgemeine Hochschulreife;0;2735;1;0;205;0
28;Angestellter;ledig;Allgemeine Hochschulreife;0;2909;0;0;205;0
28;Angestellter;ledig;Allgemeine Hochschulreife;0;4229;1;1;205;0
34;Techniker;ledig;Allgemeine Hochschulreife;0;5039;0;0;205;0
44;Techniker;verheiratet;Allgemeine Hochschulreife;0;5102;0;0;205;0
52;Angestellter;verheiratet;Allgemeine Hochschulreife;0;7225;0;0;205;0
55;unbekannt;verheiratet;Hochschulabschluss;0;12972;0;0;205;1
41;Angestellter;verheiratet;Allgemeine Hochschulreife;0;-940;1;1;206;0
44;unbekannt;verheiratet;Hochschulabschluss;0;-367;1;1;206;0
59;Beamter;verheiratet;Allgemeine Hochschulreife;0;-198;1;1;206;0
44;Beamter;geschieden;Allgemeine Hochschulreife;0;-43;1;1;206;0
32;Student;ledig;Allgemeine Hochschulreife;0;0;0;0;206;0
33;Techniker;verheiratet;Hochschulabschluss;0;0;1;0;206;0
34;Angestellter;geschieden;Mittlere Reife;0;0;1;0;206;0
39;Angestellter;verheiratet;Mittlere Reife;0;4;1;0;206;0
29;Techniker;ledig;Allgemeine Hochschulreife;0;18;0;0;206;0
36;Techniker;verheiratet;Allgemeine Hochschulreife;0;72;1;0;206;0
34;Servicekraft;ledig;Hochschulabschluss;0;88;0;0;206;0
32;Angestellter;verheiratet;Allgemeine Hochschulreife;0;136;0;0;206;1
30;Angestellter;ledig;Allgemeine Hochschulreife;0;148;0;0;206;0
30;Student;ledig;Allgemeine Hochschulreife;0;155;0;0;206;0
39;unbekannt;verheiratet;Hochschulabschluss;0;184;0;0;206;0
28;unbekannt;ledig;Hochschulabschluss;0;187;0;0;206;1
36;Techniker;verheiratet;Hochschulabschluss;0;202;0;0;206;0
30;unbekannt;ledig;Hochschulabschluss;0;234;1;0;206;0
22;Student;ledig;Allgemeine Hochschulreife;0;252;1;0;206;0
60;Techniker;verheiratet;Allgemeine Hochschulreife;0;294;0;0;206;1
39;Angestellter;verheiratet;Mittlere Reife;0;390;1;0;206;0
26;Servicekraft;ledig;Allgemeine Hochschulreife;0;512;1;1;206;0
34;Angestellter;verheiratet;Allgemeine Hochschulreife;0;518;1;0;206;0
32;Angestellter;verheiratet;Allgemeine Hochschulreife;0;578;1;0;206;0
29;unbekannt;ledig;Hochschulabschluss;0;697;0;0;206;1
40;Angestellter;verheiratet;Mittlere Reife;0;780;1;0;206;0
37;Beamter;verheiratet;Hochschulabschluss;0;828;1;0;206;0
59;unbekannt;geschieden;Hochschulabschluss;0;893;1;0;206;0
31;Angestellter;verheiratet;Mittlere Reife;0;951;1;0;206;0
27;Servicekraft;ledig;Allgemeine Hochschulreife;0;955;0;0;206;1
58;Selbständig;verheiratet;Mittlere Reife;0;1013;1;0;206;1
38;Selbständig;verheiratet;Allgemeine Hochschulreife;0;1029;1;0;206;0
58;Freiberufler;verheiratet;Mittlere Reife;0;1153;1;1;206;0
37;Angestellter;verheiratet;Mittlere Reife;0;1222;1;0;206;0
45;Freiberufler;geschieden;Hochschulabschluss;0;1273;1;1;206;0
25;Techniker;ledig;Allgemeine Hochschulreife;0;1298;0;0;206;0
39;Hausgehilfin;verheiratet;Allgemeine Hochschulreife;0;1372;1;1;206;0
36;Techniker;verheiratet;Hochschulabschluss;0;1473;1;1;206;0
32;Freiberufler;ledig;Mittlere Reife;0;1770;0;1;206;0
32;unbekannt;ledig;Hochschulabschluss;0;2280;1;0;206;0
41;unbekannt;verheiratet;Hochschulabschluss;0;2487;0;0;206;0
26;unbekannt;ledig;Hochschulabschluss;0;2722;0;0;206;0
63;Rentner;verheiratet;Allgemeine Hochschulreife;0;2747;0;0;206;0
43;unbekannt;verheiratet;Hochschulabschluss;0;3518;0;0;206;1
37;Arbeitslos;ledig;Mittlere Reife;0;3777;0;0;206;0
22;Student;ledig;Allgemeine Hochschulreife;0;3982;0;0;206;1
38;Beamter;verheiratet;Hochschulabschluss;0;4297;0;0;206;1
39;Angestellter;verheiratet;Allgemeine Hochschulreife;0;5092;1;0;206;0
30;unbekannt;verheiratet;Hochschulabschluss;0;6432;1;0;206;0
53;Selbständig;verheiratet;Allgemeine Hochschulreife;0;-488;1;0;207;0
34;Angestellter;ledig;Mittlere Reife;0;-343;1;1;207;0
31;Servicekraft;ledig;Allgemeine Hochschulreife;0;-250;0;1;207;0
34;Techniker;verheiratet;Allgemeine Hochschulreife;0;-25;0;0;207;0
59;Freiberufler;verheiratet;Mittlere Reife;0;0;0;0;207;0
58;Rentner;verheiratet;Hochschulabschluss;0;0;0;0;207;0
37;Beamter;ledig;Allgemeine Hochschulreife;0;20;1;0;207;0
30;unbekannt;verheiratet;Hochschulabschluss;0;24;1;0;207;0
29;Arbeitslos;ledig;Allgemeine Hochschulreife;0;25;0;0;207;1
26;Freiberufler;verheiratet;Hochschulabschluss;0;37;1;1;207;0
21;Student;ledig;Allgemeine Hochschulreife;0;39;0;0;207;0
60;Rentner;verheiratet;Mittlere Reife;0;55;0;0;207;0
38;Servicekraft;ledig;Allgemeine Hochschulreife;0;91;0;0;207;1
48;unbekannt;verheiratet;Hochschulabschluss;0;161;1;0;207;0
57;Beamter;verheiratet;Mittlere Reife;0;202;1;0;207;0
38;Angestellter;verheiratet;Allgemeine Hochschulreife;0;220;1;0;207;0
57;Techniker;verheiratet;Allgemeine Hochschulreife;0;254;0;0;207;1
42;unbekannt;verheiratet;Hochschulabschluss;0;261;0;0;207;0
46;Techniker;verheiratet;Allgemeine Hochschulreife;0;278;1;0;207;0
27;Beamter;ledig;Allgemeine Hochschulreife;0;298;0;0;207;0
52;Rentner;verheiratet;Allgemeine Hochschulreife;0;414;0;0;207;0
33;Techniker;geschieden;Allgemeine Hochschulreife;0;464;0;0;207;0
42;Beamter;ledig;Allgemeine Hochschulreife;0;470;1;0;207;0
44;unbekannt;ledig;Hochschulabschluss;0;483;0;0;207;1
36;unbekannt;ledig;Hochschulabschluss;0;490;0;0;207;1
46;Angestellter;ledig;Mittlere Reife;0;501;1;0;207;0
39;unbekannt;geschieden;Mittlere Reife;0;516;1;0;207;0
31;Angestellter;ledig;Mittlere Reife;0;660;1;0;207;0
42;Beamter;ledig;Allgemeine Hochschulreife;0;684;0;0;207;1
50;unbekannt;ledig;Hochschulabschluss;0;709;1;0;207;0
37;Beamter;verheiratet;Allgemeine Hochschulreife;0;756;1;0;207;0
31;unbekannt;ledig;Hochschulabschluss;0;775;1;0;207;0
33;Angestellter;verheiratet;Mittlere Reife;0;902;1;0;207;0
31;unbekannt;ledig;Hochschulabschluss;0;924;0;0;207;1
30;Beamter;ledig;Allgemeine Hochschulreife;0;939;1;0;207;0
41;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;1077;1;1;207;1
53;Angestellter;verheiratet;Mittlere Reife;0;1090;1;0;207;0
32;Techniker;ledig;Hochschulabschluss;0;1094;1;0;207;0
66;Arbeitslos;ledig;Mittlere Reife;0;1323;0;0;207;0
40;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;1438;1;0;207;0
34;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1464;1;0;207;1
31;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1545;1;1;207;0
37;unbekannt;verheiratet;Hochschulabschluss;0;1639;1;0;207;0
30;unbekannt;verheiratet;Hochschulabschluss;0;1814;1;0;207;0
45;unbekannt;verheiratet;Hochschulabschluss;0;1874;0;0;207;0
35;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;2179;0;0;207;0
25;unbekannt;ledig;Hochschulabschluss;0;2305;0;0;207;0
57;Hausgehilfin;verheiratet;Hochschulabschluss;0;2326;0;0;207;1
45;Techniker;verheiratet;Allgemeine Hochschulreife;0;2403;0;0;207;0
39;Angestellter;verheiratet;Allgemeine Hochschulreife;0;2467;0;0;207;1
33;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;2975;1;0;207;0
48;unbekannt;verheiratet;Mittlere Reife;0;3230;1;0;207;0
36;Techniker;ledig;Allgemeine Hochschulreife;0;3254;1;0;207;1
35;Freiberufler;ledig;Hochschulabschluss;0;3302;1;1;207;0
35;unbekannt;geschieden;Mittlere Reife;0;3888;0;0;207;0
36;Techniker;verheiratet;Allgemeine Hochschulreife;0;4613;0;0;207;0
54;unbekannt;verheiratet;Hochschulabschluss;0;8295;0;0;207;1
30;Beamter;verheiratet;Hochschulabschluss;0;-750;0;0;208;0
34;Angestellter;verheiratet;Allgemeine Hochschulreife;0;-349;1;0;208;0
31;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;0;0;1;208;0
37;Beamter;verheiratet;Allgemeine Hochschulreife;0;0;1;0;208;0
50;unbekannt;geschieden;Allgemeine Hochschulreife;0;2;0;0;208;0
31;Techniker;ledig;Allgemeine Hochschulreife;0;13;0;0;208;0
27;Selbständig;ledig;Allgemeine Hochschulreife;0;49;1;0;208;0
53;Angestellter;verheiratet;Mittlere Reife;0;53;1;0;208;0
31;Student;ledig;Hochschulabschluss;0;64;0;0;208;0
36;Beamter;verheiratet;Allgemeine Hochschulreife;0;96;0;0;208;1
29;Beamter;verheiratet;Hochschulabschluss;0;111;0;0;208;0
40;Techniker;verheiratet;Allgemeine Hochschulreife;0;158;1;0;208;0
39;unbekannt;geschieden;Hochschulabschluss;0;224;0;0;208;1
52;Hausgehilfin;verheiratet;Allgemeine Hochschulreife;0;234;0;0;208;0
29;Techniker;verheiratet;Allgemeine Hochschulreife;0;266;1;0;208;0
34;Angestellter;ledig;Mittlere Reife;0;279;1;0;208;0
26;Student;ledig;Hochschulabschluss;0;294;0;0;208;1
32;unbekannt;ledig;Hochschulabschluss;0;312;0;0;208;1
48;unbekannt;geschieden;Hochschulabschluss;0;313;0;0;208;0
42;Techniker;verheiratet;Allgemeine Hochschulreife;0;315;1;0;208;0
60;Rentner;geschieden;Hochschulabschluss;0;381;1;0;208;0
34;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;404;1;0;208;0
29;Beamter;ledig;Allgemeine Hochschulreife;0;464;0;0;208;1
36;Beamter;ledig;Allgemeine Hochschulreife;0;506;1;0;208;0
32;unbekannt;ledig;Hochschulabschluss;0;509;0;1;208;0
33;Selbständig;verheiratet;Hochschulabschluss;0;627;1;0;208;0
33;Angestellter;geschieden;Allgemeine Hochschulreife;0;714;1;0;208;0
30;Techniker;verheiratet;Allgemeine Hochschulreife;0;817;1;0;208;0
57;Servicekraft;geschieden;Mittlere Reife;0;818;0;0;208;0
31;Angestellter;ledig;Allgemeine Hochschulreife;0;823;1;1;208;0
54;unbekannt;verheiratet;unbekannt;0;831;1;1;208;0
24;Techniker;ledig;Allgemeine Hochschulreife;0;987;0;1;208;0
57;unbekannt;verheiratet;Hochschulabschluss;0;1016;0;0;208;0
47;Angestellter;verheiratet;unbekannt;0;1044;1;0;208;0
51;Hausgehilfin;verheiratet;Allgemeine Hochschulreife;0;1270;0;0;208;0
36;Angestellter;ledig;Allgemeine Hochschulreife;0;1598;1;0;208;0
36;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1772;0;0;208;1
41;Angestellter;verheiratet;Allgemeine Hochschulreife;0;2067;1;0;208;0
39;Techniker;verheiratet;Allgemeine Hochschulreife;0;2266;0;0;208;1
38;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;2669;1;0;208;0
64;Rentner;verheiratet;Allgemeine Hochschulreife;0;3189;0;0;208;0
34;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;4963;1;0;208;0
40;Freiberufler;verheiratet;Allgemeine Hochschulreife;0;6403;0;0;208;1
53;unbekannt;verheiratet;Hochschulabschluss;0;6571;0;0;208;1
38;unbekannt;ledig;Hochschulabschluss;0;16957;1;0;208;1
48;unbekannt;geschieden;Hochschulabschluss;0;17964;1;0;208;1
49;unbekannt;verheiratet;Hochschulabschluss;0;0;0;0;209;0
57;unbekannt;verheiratet;Hochschulabschluss;0;0;0;1;209;0
42;Angestellter;verheiratet;Mittlere Reife;0;0;1;1;209;0
28;Student;ledig;Allgemeine Hochschulreife;0;0;0;0;209;1
54;Servicekraft;ledig;Allgemeine Hochschulreife;0;0;0;0;209;1
